all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/увозно-извозен/прид	 увозно-извозниот 	 Вид збор: Придавка 	 	 Англиски: import-export 	 Економија 		 			увозно-извозен, прид
http://www.makedonski.info/show/уврти/св	 увртат 	 Вид збор: Глагол, свршен 	 	 		 Мора нешто да му се увртело во глава. 				уврти, св
http://www.makedonski.info/show/увце/ср	 мн. увциња 	 Вид збор: Именка, среден род 	 	 Англиски: ear Албански: vesh 	 Анатомија NEXT_MEANING Деминутив 		 			увце, ср
http://www.makedonski.info/show/угар/м	 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Англиски: fallow land Албански: ugar NEXT_MEANING Албански: shkrumb 	 Земјоделство 		 			угар, м
http://www.makedonski.info/show/угарен/прид	 угарна 	 Вид збор: Придавка 	 	 Англиски: fallow 	 Земјоделство 		 			угарен, прид
http://www.makedonski.info/show/угарење/ср	 (едн.) 	 Вид збор: Именка, среден род 	 	 	 Земјоделство 		 			угарење, ср
http://www.makedonski.info/show/угари/несв	 	 Вид збор: Глагол, несвршен 	 	 	 Земјоделство 		 			угари, несв
http://www.makedonski.info/show/угарка/ж	 мн. угарки 	 Вид збор: Именка, женски род 	 	 Англиски: char Албански: shkrumb 			 		 угарок м. мн. угароци	угарка, ж
http://www.makedonski.info/show/угарче/ср	 мн. угарчиња 	 Вид збор: Именка, среден род 	 	 	 Деминутив 					угарче, ср
http://www.makedonski.info/show/угаси/св	 угасат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING 	 Англиски: extinguish Албански: shuaj, fik NEXT_MEANING Англиски: extinguish Албански: shuhet, fiket 						угаси, св
http://www.makedonski.info/show/угаслив/прид	 угасливи 	 Вид збор: Придавка 	 Спротивно од: неугаслив (прид.) NEXT_MEANING 	 Англиски: extinguishable NEXT_MEANING Англиски: extinguishable 			 Спротивно од: неугаслив (прид.) 			угаслив, прид
http://www.makedonski.info/show/угаснат/прид	 угаснати 	 Вид збор: Придавка 	 NEXT_MEANING 	 Англиски: extinct NEXT_MEANING Англиски: expired 	 Преносно значење 	 Угасната радост. NEXT_MEANING Угасната младост. 	 			угаснат, прид
http://www.makedonski.info/show/угасне/св	 угаснат 	 Вид збор: Глагол, свршен 	 Спротивно од: запали (св.) NEXT_MEANING Слично со: задуши (св.) NEXT_MEANING Слично со: смири (св.) NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Англиски: put out Албански: fik NEXT_MEANING Англиски: efface Албански: zhduk NEXT_MEANING Англиски: quench Албански: qetësoj NEXT_MEANING Англиски: extinguish Албански: fik NEXT_MEANING Англиски: expire Албански: zhduk NEXT_MEANING Англиски: extinguish Албански: shuaj 	 Преносно значење NEXT_MEANING Преносно значење NEXT_MEANING Преносно значење 	 Му ги угасна сите благородни чувства. NEXT_MEANING Му ја угасна желбата. NEXT_MEANING 	 Спротивно од: запали (св.) 	 Тој угасна - умре. 		угасне, св
http://www.makedonski.info/show/угаснува/несв	 угаснуваат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING NEXT_MEANING 	 Англиски: extinguish Албански: fik, shuaj NEXT_MEANING Англиски: extinguish Албански: fiket, shuhet NEXT_MEANING Англиски: extinguish Албански: fiket, shuhet 	 Преносно значење 					угаснува, несв
http://www.makedonski.info/show/угаснување/ср	 	 Вид збор: Именка, среден род 	 NEXT_MEANING NEXT_MEANING 	 Англиски: extinguishing Албански: shuarje, fikje NEXT_MEANING Англиски: quench Албански: shuarje, qetësim NEXT_MEANING Англиски: wiping out Албански: shuarje, mbarim 	 Преносно значење NEXT_MEANING Преносно значење 	 Угаснување на оган. 				угаснување, ср
http://www.makedonski.info/show/угич/м	 	 Вид збор: Именка, машки род 	 	 			 			угич, м
http://www.makedonski.info/show/углав/м	 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Англиски: engagement Албански: fejesë NEXT_MEANING Англиски: agreement Албански: marrëveshje 	 Дијалектен збор NEXT_MEANING Дијалектен збор 		 		 углава ж.	углав, м
http://www.makedonski.info/show/углавеник/м	 мн. углавеници 	 Вид збор: Именка, машки род 	 	 Англиски: fiancé 	 Дијалектен збор 		 			углавеник, м
http://www.makedonski.info/show/углавеница/ж	 мн. углавеници 	 Вид збор: Именка, женски род 	 	 Англиски: fiancée 	 Дијалектен збор 		 			углавеница, ж
http://www.makedonski.info/show/углави/св	 углават 	 Вид збор: Глагол, свршен 	 Слично со: глави (св.) , најми (св.) NEXT_MEANING Слично со: сврши (св.) NEXT_MEANING NEXT_MEANING 	 Англиски: lease Албански: huazoj NEXT_MEANING Англиски: engage Албански: fejoj NEXT_MEANING Англиски: lease Албански: huazoj NEXT_MEANING Англиски: engage Албански: fejoj 	 Дијалектен збор NEXT_MEANING Економија NEXT_MEANING Дијалектен збор NEXT_MEANING Дијалектен збор NEXT_MEANING Економија NEXT_MEANING Дијалектен збор 		 Слично со: глави (св.) , најми (св.) 			углави, св
http://www.makedonski.info/show/углавник/м	 мн. углавници 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Албански: mësit, shkues NEXT_MEANING Англиски: fiancé Албански: i fejuari 	 Дијалектен збор NEXT_MEANING Дијалектен збор 		 			углавник, м
